trajectory_id,time,position,velocity,energy
run-013,0.475,0.931236466652,-0.603461499344,0.657045669636
run-013,0.5,0.915803397367,-0.630882535276,0.657041909222
run-013,0.525,0.899692339888,-0.657691148187,0.657038159195
run-013,0.55,0.882918839958,-0.683869240504,0.657034438551
run-013,0.575,0.865498877863,-0.709400141279,0.657030765105
run-013,0.6,0.847448832894,-0.734268591955,0.657027155368
run-013,0.625,0.828785448265,-0.758460724796,0.657023624456
run-013,0.65,0.809525796654,-0.781964034362,0.657020186018
run-013,0.675,0.789687246547,-0.80476734245,0.657016852183
run-013,0.7,0.769287429532,-0.826860756965,0.657013633531
run-013,0.725,0.748344208698,-0.848235625227,0.657010539088
run-013,0.75,0.72687564827,-0.868884482211,0.65700757633
run-013,0.775,0.704899984588,-0.888800994267,0.65700475122
run-013,0.8,0.682435598557,-0.907979898865,0.657002068249
run-013,0.825,0.659500989645,-0.92641694092,0.656999530494
run-013,0.85,0.636114751511,-0.944108806256,0.656997139699
run-013,0.875,0.612295549332,-0.961053052763,0.656994896355
run-013,0.9,0.588062098873,-0.977248039799,0.656992799795
run-013,0.925,0.563433147342,-0.992692856377,0.6569908483
run-013,0.95,0.538427456054,-1.00738724866,0.656989039205
run-013,0.975,0.513063784909,-1.02133154728,0.656987369013
run-013,1,0.48736087869,-1.03452659496,0.656985833511
run-013,1.025,0.461337455161,-1.04697367494,0.656984427888
run-013,1.05,0.435012194943,-1.05867444061,0.65698314685
run-013,1.075,0.40840373313,-1.06963084677,0.656981984738
run-013,1.1,0.381530652604,-1.07984508302,0.656980935641
run-013,1.125,0.354411478979,-1.08931950952,0.656979993501
run-013,1.15,0.327064677128,-1.09805659547,0.656979152226
run-013,1.175,0.299508649206,-1.10605886079,0.656978405782
run-013,1.2,0.271761734089,-1.11332882108,0.656977748292
run-013,1.225,0.243842208151,-1.11986893629,0.65697717412
run-013,1.25,0.215768287274,-1.12568156326,0.656976677954
run-013,1.275,0.187558129988,-1.13076891235,0.656976254878
run-013,1.3,0.159229841656,-1.13513300843,0.656975900439
run-013,1.325,0.130801479567,-1.13877565626,0.656975610703
run-013,1.35,0.102291058844,-1.14169841055,0.656975382304
run-013,1.375,0.0737165590396,-1.14390255076,0.656975212491
run-013,1.4,0.0450959313057,-1.1453890607,0.656975099155
run-013,1.425,0.0164471060048,-1.1461586131,0.656975040861
run-013,1.45,-0.0122119993492,-1.14621155916,0.65697503686
run-013,1.475,-0.0408634719531,-1.14554792311,0.6569750871
run-013,1.5,-0.0694893955048,-1.14416740186,0.656975192227
run-013,1.525,-0.0980718420463,-1.14206936966,0.656975353577
run-013,1.55,-0.126592863988,-1.13925288781,0.65697557316
run-013,1.575,-0.155034486437,-1.13571671938,0.656975853634
run-013,1.6,-0.183378699957,-1.13145934888,0.656976198277
run-013,1.625,-0.211607453881,-1.1264790067,0.656976610941
run-013,1.65,-0.239702650292,-1.12077369845,0.656977096006
run-013,1.675,-0.267646138803,-1.11434123883,0.656977658324
run-013,1.7,-0.295419712234,-1.10717929001,0.656978303154
run-013,1.725,-0.323005103304,-1.0992854044,0.656979036087
run-013,1.75,-0.350383982453,-1.09065707146,0.65697986297
run-013,1.775,-0.377537956877,-1.08129176855,0.65698078982
run-013,1.8,-0.404448570881,-1.07118701536,0.656981822728
run-013,1.825,-0.431097307645,-1.06034043183,0.656982967761
run-013,1.85,-0.457465592472,-1.04874979918,0.65698423086
run-013,1.875,-0.483534797604,-1.03641312374,0.656985617728
run-013,1.9,-0.509286248659,-1.02332870331,0.656987133721
run-013,1.925,-0.534701232769,-1.00949519556,0.656988783727
run-013,1.95,-0.559761008437,-0.994911688168,0.656990572056
run-013,1.975,-0.584446817178,-0.97957777029,0.656992502317
run-013,2,-0.608739896952,-0.963493604811,0.656994577306
run-013,2.025,-0.632621497418,-0.946660001027,0.65699679889
run-013,2.05,-0.656072897003,-0.929078487205,0.656999167896
run-013,2.075,-0.679075421778,-0.91075138253,0.657001684011
run-013,2.1,-0.701610466129,-0.89168186792,0.657004345683
run-013,2.125,-0.723659515174,-0.871874055157,0.657007150035
run-013,2.15,-0.745204168887,-0.851333053803,0.65701009279
